"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweets","isRetweet","retweeted","longitude","latitude","hashtag","url","username","z","tweetid"
"You better hire this man @Kevfeige @MarvelStudios <ed><a0><bd><ed><b4><a5><ed><a0><bd><ed><b4><a5> #ThorRagnarok https://t.co/aLRm699tI7",FALSE,0,NA,2017-12-15 21:48:49,FALSE,NA,"941787151720701953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kneel2ThaCrown",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kneel2ThaCrown/status/941787151720701953","Kneel2ThaCrown",1,263
"@chrishemsworth looks hot even with one eye #ThorRagnarok",FALSE,0,"chrishemsworth",2017-12-16 05:13:57,FALSE,NA,"941899174013841408","3063032281","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kotalum",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/kotalum/status/941899174013841408","kotalum",1,264
"#ThorRagnarok was fantastic <ed><a0><bd><ed><b1><8c><ed><a0><bc><ed><bf><bb> https://t.co/hNo3K3VKtN",FALSE,2,NA,2017-12-17 01:48:00,FALSE,NA,"942209733242470401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrAmZ80",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/KrAmZ80/status/942209733242470401","KrAmZ80",1,265
"Korg was awesome @TaikaWaititi <ed><a0><bd><ed><b8><82> #ThorRagnarok https://t.co/idaWlTqpjh",FALSE,6,NA,2017-12-17 07:09:41,FALSE,NA,"942290686027505666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KrAmZ80",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/KrAmZ80/status/942290686027505666","KrAmZ80",1,266
"<e2><9d><a4><ef><b8><8f> My 3 Best Productivity Tips <e2><9d><a4><ef><b8><8f> Up next @MichelleDGarrett #Talk #Teach #SquadUp #RollCall #ThorRagnarok https://t.co/VOsxDyBeud",FALSE,0,NA,2017-12-18 17:00:26,FALSE,NA,"942801742474833920",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","KRDMarketing",6,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/KRDMarketing/status/942801742474833920","KRDMarketing",1,267
"Super #hot, love the suit and that wonderful smile. #ThorRagnarok keep the movies coming. They rock!",FALSE,1,NA,2017-12-17 17:09:09,FALSE,NA,"942441548662362114",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","KrimsonThundar",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/KrimsonThundar/status/942441548662362114","KrimsonThundar",1,268
"I can honestly say that #TheLastJedi, #WonderWoman and #ThorRagnarok saved my 2017.",FALSE,0,NA,2017-12-18 20:39:37,FALSE,NA,"942856900512755719",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurtvcobain",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/kurtvcobain/status/942856900512755719","kurtvcobain",1,269
"2. I saw #ThorRagnarok 5 times !! (including 4DX and my 1st IMAX experience).",FALSE,0,"LadyMortiana",2017-12-18 12:29:20,FALSE,"941806447268188161","942733516688756736","27404093","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","LadyMortiana",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/LadyMortiana/status/942733516688756736","LadyMortiana",1,270
"Nothing like listening to your husband an 4 year old argue about which one is better #Thor or the #Hulk #thorragnarok",FALSE,0,NA,2017-12-16 00:47:34,FALSE,NA,"941832138252361728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaLaNicole1112",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/LaLaNicole1112/status/941832138252361728","LaLaNicole1112",1,271
"When you have to use a giant mallet at work and everyone that walks by makes a joke about ""Thor's hammer"" instead o<e2><80><a6> https://t.co/vqbueHgsS5",FALSE,1,NA,2017-12-15 21:22:33,TRUE,NA,"941780544177819649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LDsquidtastic",1,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/LDsquidtastic/status/941780544177819649","LDsquidtastic",1,272
